Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC54,OUT027,6205.390436356302
FDP08,OUT018,2860.5299286808295
FDU44,OUT046,2561.093384263001
DRG39,OUT035,816.1620763376477
FDU32,OUT049,2001.838192420362
FDY27,OUT049,2896.4256998337355
NCP54,OUT013,1991.4370722499057
NCZ41,OUT049,2007.4146703209124
DRL49,OUT013,2465.726786253504
FDI05,OUT018,1032.4204650395122
FDY56,OUT045,3961.1953332955864
DRC13,OUT013,2010.6330829565518
NCV29,OUT017,2907.007663161274
FDR24,OUT049,1467.4237720814804
FDZ34,OUT018,2882.816424533229
FDP37,OUT035,1992.4816381901842
FDX08,OUT027,4780.906999878785
FDS57,OUT045,2242.9591560958615
NCG18,OUT049,1640.7957788439062
FDK25,OUT018,2644.0298366298516
FDH53,OUT049,1268.6967759191625
DRI59,OUT018,3307.9244017853357
FDA52,OUT046,2890.2771475129407
FDT20,OUT010,25.088487871400957
FDE36,OUT019,459.1229800317549
FDI24,OUT017,2895.082234615481
FDB28,OUT018,2827.895344567421
FDV11,OUT017,2978.5109141874846
FDP01,OUT046,2490.080830729221
FDD34,OUT027,4107.788129741624
FDJ50,OUT027,1510.4752667538091
FDZ44,OUT013,1991.4370722499057
DRO59,OUT035,1225.9274192643181
DRB48,OUT045,641.5227998874066
FDR21,OUT018,2577.1419729987556
NCE42,OUT010,510.0202912659447
FDO23,OUT046,1450.4432780680095
NCE30,OUT018,3216.1999519046803
FDQ22,OUT035,565.3321103307449
FDY01,OUT045,1969.5716430994369
FDS08,OUT017,2885.559097430696
FDG28,OUT018,3194.7125519187703
FDQ51,OUT018,680.6346510928513
FDB05,OUT017,4144.79817287024
FDO56,OUT049,1969.2965526151183
FDE02,OUT018,1215.8474477920463
FDN45,OUT017,3885.2705492043006
FDS09,OUT013,779.1056345764835
NCA54,OUT018,2587.568073667103
FDP09,OUT010,562.1270604752362
FDC53,OUT045,1627.5432273168656
NCM55,OUT017,3255.938687545831
FDL09,OUT018,2592.441986408539
FDA11,OUT019,149.2565223688789
FDA50,OUT045,1630.5387854929982
FDC23,OUT017,2937.1469476520087
FDE22,OUT049,2551.6122169345595
FDD23,OUT046,3274.6580785872047
NCA29,OUT049,2886.8862204119437
FDK38,OUT046,2477.808387027648
DRC13,OUT046,2002.9214141121254
NCP43,OUT049,2926.56498432447
FDX28,OUT049,1640.7957788439062
FDF08,OUT049,1479.9600831958132
FDZ33,OUT046,2490.344698141981
FDD10,OUT049,2890.2771475129407
FDO58,OUT017,2532.540819326177
FDI50,OUT017,4000.8535874796985
FDO58,OUT045,2482.3364968696715
FDX08,OUT013,2888.4105287872803
NCK17,OUT010,12.552176757068082
FDF39,OUT035,4253.611943880982
FDU45,OUT010,227.1202518620048
NCJ18,OUT018,1717.7202283256847
DRC27,OUT019,770.6885864291687
DRC25,OUT035,1256.7190456268227
FDU59,OUT035,2524.142873689498
FDU28,OUT035,3183.357733746684
NCP30,OUT046,638.715261342647
FDB39,OUT018,734.7593159286198
FDE41,OUT013,1289.0872821112107
DRH11,OUT010,36.6188658371525
FDA58,OUT045,3971.624606901143
FDU50,OUT046,1956.7602415007855
FDM34,OUT013,2009.5498612647887
FDM44,OUT027,2620.0382124332777
FDR39,OUT045,3255.938687545831
FDM25,OUT045,2966.5854856416913
FDQ49,OUT049,2490.080830729221
DRH25,OUT018,733.0788353249322
FDM09,OUT027,4781.761637351574
FDL44,OUT019,462.17812381764566
NCR42,OUT018,482.4198730085295
DRL59,OUT046,827.7341472610005
FDX43,OUT013,2875.201723802409
DRK47,OUT010,630.3537220032454
FDU48,OUT018,1934.3076633837431
FDY12,OUT045,789.7818452312586
NCN43,OUT018,1677.8771532891542
NCM55,OUT018,2959.4469916596836
FDQ21,OUT027,3222.965532508532
FDX13,OUT035,4166.246738600818
NCK30,OUT027,6351.609756065509
FDG20,OUT049,2902.186233821727
DRG27,OUT017,612.9263987012737
FDY14,OUT018,3637.8315477917554
FDP59,OUT035,1654.6904021343212
FDU60,OUT017,2936.4462011509568
NCC18,OUT019,302.0183753304757
DRJ39,OUT017,3433.4127398883916
FDS07,OUT049,1953.9965392053348
FDM08,OUT027,6118.863539377278
FDP51,OUT045,2015.7328157107768
FDU16,OUT035,1312.2998038803184
FDH12,OUT013,1617.858347559117
DRE48,OUT010,568.5576630438711
NCL42,OUT027,6241.010791452643
FDR21,OUT045,2885.559097430696
NCW29,OUT035,2230.7993592698904
FDO11,OUT013,4139.078423880213
NCM31,OUT049,2241.994915904882
FDV35,OUT019,368.31123774743924
FDF58,OUT017,1072.8501000101892
NCE43,OUT049,2886.8862204119437
FDA02,OUT035,2505.9198020360827
DRL37,OUT010,63.957088751264564
FDR24,OUT018,1231.1474612018299
FDW59,OUT049,1269.9715971538635
FDS22,OUT049,723.2627212760058
FDW24,OUT017,759.5049634414381
FDU24,OUT035,1671.9027520284735
FDA21,OUT027,5099.698739772608
FDH58,OUT027,3175.123879293505
FDW36,OUT018,1391.983156849923
FDI45,OUT027,4768.981571332994
FDU01,OUT018,2958.609061537862
FDF35,OUT027,3104.1182206373655
FDU43,OUT019,525.888250950735
FDE24,OUT019,388.3742939107344
FDK50,OUT049,2533.257059738885
FDG31,OUT045,1058.6333082921687
FDC60,OUT045,1480.2351736801315
FDL36,OUT013,1441.7226385012405
FDP21,OUT013,3160.145211977576
FDW16,OUT045,1492.7714847944644
FDX02,OUT017,3905.2653281156245
FDQ58,OUT027,4045.173521844523
FDT51,OUT046,1898.2908939589788
FDD59,OUT049,1254.4799842011423
NCM42,OUT018,1660.9313613875652
FDA57,OUT018,571.3090880779248
FDZ48,OUT035,1928.2076765639613
FDE46,OUT045,2477.0921466149402
NCZ30,OUT019,196.59507530416727
FDB56,OUT017,3183.357733746684
FDA25,OUT027,2620.281967337526
FDD20,OUT013,2009.5498612647887
FDL25,OUT013,1455.3421713073367
NCO18,OUT049,2874.9771341031574
FDJ45,OUT017,601.151838855257
FDR12,OUT035,2936.4462011509568
NCF19,OUT010,92.61096511602955
FDK25,OUT046,2936.504978092863
NCR17,OUT046,1941.4602280910021
FDC52,OUT046,2493.1084004374316
NCA54,OUT017,2885.559097430696
FDR45,OUT010,510.0202912659447
NCM19,OUT049,1939.7797474873146
FDF39,OUT027,6457.3509416239185
FDX23,OUT049,1628.2594677295733
FDD58,OUT027,2620.0382124332777
FDX28,OUT013,1630.3946586734498
NCD31,OUT013,2535.392250682761
FDU57,OUT018,2195.900464138577
FDI27,OUT046,776.9704436326072
NCM42,OUT046,1572.8467517254294
FDD32,OUT027,2237.647983820484
FDI34,OUT013,3930.9869660716436
NCM29,OUT049,2007.4146703209124
FDG46,OUT018,1733.020241735468
DRC01,OUT010,82.60710206213798
FDB15,OUT027,6430.569534646207
NCA17,OUT027,3958.030829742778
FDF10,OUT046,2505.6447115517644
FDR26,OUT027,4802.355565609364
FDI02,OUT049,1956.7602415007855
NCM54,OUT010,204.3067441485939
FDF14,OUT013,2467.4072668571916
FDJ33,OUT010,201.49396854349447
FDM20,OUT035,4034.199208257376
FDC03,OUT027,5263.00815789969
NCX05,OUT046,1941.4602280910021
NCM41,OUT027,2423.5949139642207
NCU29,OUT010,377.97317374027784
FDQ59,OUT017,1298.0830121622985
FDH46,OUT010,313.32200343999466
FDH09,OUT013,760.6759141943344
NCD06,OUT045,772.041274555771
FDC15,OUT035,2463.208746396084
DRD37,OUT027,1155.062364147478
FDT28,OUT027,3970.567140857111
FDR28,OUT027,4114.749349678864
FDT38,OUT017,1258.39952623051
FDV34,OUT027,2237.647983820484
FDY52,OUT035,1072.8501000101892
FDB34,OUT013,1273.7872687014271
DRL23,OUT018,1390.302676246236
DRB24,OUT046,2474.780817319437
FDJ50,OUT046,829.4146278646881
FDQ49,OUT035,2502.892232327872
FDP20,OUT035,2006.6984299082044
FDV19,OUT027,4120.5681957602055
NCR54,OUT045,3175.057789588728
FDO09,OUT010,727.4596229344306
FDS57,OUT018,1946.4674602097143
FDN10,OUT049,1953.9965392053348
FDV23,OUT049,2005.734189717225
FDY28,OUT049,3285.832121716653
DRG51,OUT013,2522.8559395684283
FDD45,OUT019,144.7573470281277
NCL18,OUT027,5214.778185191401
NCM29,OUT013,2233.6507906264746
FDF17,OUT027,5214.778185191401
FDE22,OUT017,2538.3596654075186
FDQ22,OUT017,565.3321103307449
FDS01,OUT013,2909.8590945178585
FDW35,OUT027,1133.612825430548
FDJ33,OUT046,2035.2509948450286
NCF54,OUT035,2873.633668884903
FDE09,OUT013,1886.8065520967589
NCE06,OUT045,2538.3596654075186
DRH49,OUT049,1239.1799707913588
FDY43,OUT045,2873.633668884903
NCT05,OUT017,4170.457763588269
FDZ34,OUT045,3226.645639810041
FDL38,OUT017,1480.2351736801315
FDZ31,OUT017,3216.659984536794
FDR14,OUT035,816.1620763376477
NCN54,OUT049,1253.396762509379
NCC42,OUT027,3544.551699412901
FDK08,OUT017,1668.9071938523412
FDP59,OUT013,1631.4778803652132
FDV22,OUT035,2579.723631942994
FDD33,OUT035,3971.624606901143
DRE60,OUT027,6118.184296642627
FDK52,OUT046,3888.2522170186066
FDA02,OUT017,2505.9198020360827
FDM56,OUT049,1897.2076722672155
FDE57,OUT035,2242.9591560958615
FDM32,OUT045,1451.407518258989
NCQ30,OUT027,3222.965532508532
FDQ27,OUT027,2618.601486733839
FDT60,OUT027,3307.9144589368825
FDU43,OUT049,3970.6441445634623
NCO55,OUT035,1613.3264355988454
FDG02,OUT045,3196.5063553193063
FDJ28,OUT013,3177.9092209453124
FDP40,OUT045,1982.1079542137695
FDJ38,OUT045,3251.871662813912
NCC54,OUT017,4054.2345180304355
NCZ41,OUT046,2007.4146703209124
FDK38,OUT019,388.3742939107344
FDU52,OUT013,2478.596488867001
FDC40,OUT046,1256.1604648048296
NCR30,OUT017,1240.1442109823383
NCN18,OUT017,1940.7439876782942
FDB50,OUT035,1227.6078998680055
FDG04,OUT013,3130.843857608663
FDR26,OUT035,2907.007663161274
NCT17,OUT018,2852.9492960965094
FDX35,OUT027,6191.010866195273
FDS12,OUT046,2007.4146703209124
NCZ29,OUT027,3307.9144589368825
FDB38,OUT010,454.54070594264
FDP12,OUT013,613.0901792246648
FDP22,OUT046,846.1638676431494
FDS26,OUT018,3529.1650748007182
FDR52,OUT046,3193.7771806301025
DRJ13,OUT046,2537.395425216539
FDU48,OUT027,3544.551699412901
FDE29,OUT035,1072.8501000101892
NCT29,OUT049,1989.3018813060294
DRK37,OUT018,2883.088580587244
FDK55,OUT046,1450.4432780680095
FDR07,OUT046,1640.7957788439062
FDO21,OUT027,6117.409752558025
FDK46,OUT049,4081.6478452843758
FDB12,OUT045,1656.3708827380083
FDT31,OUT027,4934.885771680233
FDJ33,OUT045,2048.06239644368
FDC26,OUT027,3105.7987012410526
NCQ02,OUT045,3127.992426252079
FDP08,OUT010,546.2711671914719
FDB11,OUT027,6164.229459217562
FDV55,OUT013,2479.9435779715245
FDW20,OUT049,2001.838192420362
NCJ18,OUT019,179.55958884908318
FDC41,OUT018,1017.1204516297284
FDE14,OUT027,2620.281967337526
FDG35,OUT013,2943.3729638725836
FDF45,OUT035,858.9752692418008
FDS19,OUT027,2237.647983820484
FDS58,OUT019,477.4781372274292
FDA26,OUT017,3753.5658744489865
FDM32,OUT049,1464.6600697860297
FDL45,OUT046,2019.950981435245
FDZ55,OUT049,2551.6122169345595
FDY37,OUT049,2258.975409918353
FDO46,OUT046,3193.7771806301025
FDQ60,OUT046,2004.6018947158127
FDA19,OUT018,1946.843974498076
FDL15,OUT046,2474.780817319437
FDM10,OUT018,2945.4525776948412
NCL05,OUT017,671.8113912535739
DRK49,OUT010,42.5075500343346
NCE18,OUT027,6351.609756065509
FDG40,OUT049,549.8260462732517
DRI59,OUT045,3936.8583994256132
FDK28,OUT035,4149.00919785769
NCD06,OUT019,103.01208528648613
FDO11,OUT019,627.0320879771598
FDK27,OUT046,1987.6214007023418
FDT43,OUT027,1331.5062986449798
FDD38,OUT018,1407.2831702597066
FDA16,OUT049,3376.1766769219053
FDL14,OUT027,4045.4172767487707
NCM17,OUT049,685.0639427806143
FDD20,OUT045,2006.6984299082044
FDA40,OUT045,1492.7714847944644
FDL43,OUT045,1225.9274192643181
FDV15,OUT045,1613.3264355988454
FDE52,OUT046,1467.4237720814804
NCL17,OUT010,377.97317374027784
NCJ31,OUT045,3958.9576060939876
FDR60,OUT045,1227.6078998680055
NCA18,OUT035,1940.7439876782942
FDS21,OUT027,1986.448119887439
FDW09,OUT035,1281.5081775178137
FDL26,OUT035,2463.208746396084
FDS47,OUT018,1214.1669671883592
FDC39,OUT046,3559.0855827083487
FDT51,OUT035,1911.10229555763
FDK40,OUT035,4202.30938572036
NCG19,OUT045,3971.624606901143
FDZ07,OUT046,1101.4026649470131
FDF08,OUT027,2448.911291097135
FDO04,OUT013,831.5498188085644
FDK41,OUT018,1047.9120779922332
FDP15,OUT049,4041.1919716791103
NCD43,OUT018,1404.519467964256
NCP18,OUT013,2479.9435779715245
FDZ51,OUT046,1465.743291477793
DRH13,OUT035,1869.7383290221546
FDF38,OUT045,643.2032804910941
NCI43,OUT045,772.041274555771
FDM38,OUT027,1544.8745566906555
FDS03,OUT013,1061.4847396487526
DRJ47,OUT017,2925.221519106216
FDT50,OUT010,300.7856923256618
FDV02,OUT046,2908.334786142522
NCG18,OUT017,1627.5432273168656
FDW52,OUT046,2561.093384263001
FDS40,OUT035,565.3321103307449
FDN31,OUT017,3175.057789588728
FDA37,OUT045,2017.413296314464
FDA15,OUT046,4071.096513229394
FDL39,OUT046,2911.725713243519
FDJ53,OUT045,1988.5856408933214
FDX22,OUT013,3592.1819529069894
NCZ42,OUT045,3971.624606901143
FDD56,OUT027,4781.761637351574
FDD40,OUT017,3251.871662813912
FDS50,OUT013,3675.8464644025967
NCN14,OUT013,3258.790118902414
FDT15,OUT013,3288.091473271328
NCS18,OUT027,2552.089185314801
NCO26,OUT010,211.82023845222102
FDF58,OUT018,849.8263406575795
NCB19,OUT013,1273.7872687014271
FDH26,OUT017,2271.786811517004
DRB24,OUT027,4030.956730126502
FDA49,OUT018,1035.3757668779003
FDB32,OUT045,1627.5432273168656
FDI36,OUT017,3251.871662813912
NCA17,OUT010,377.97317374027784
FDH22,OUT013,2009.5498612647887
NCM26,OUT018,2165.0365699062495
FDT15,OUT027,5178.067996971632
FDB16,OUT018,1035.3757668779003
NCP54,OUT027,3320.4507700512154
FDJ36,OUT013,1633.1583609689005
FDO28,OUT045,1988.5856408933214
FDU09,OUT013,835.7627474726928
FDF29,OUT017,2048.06239644368
FDY08,OUT013,2261.110600862229
DRJ59,OUT018,575.7568327021088
FDT23,OUT027,2223.4311921024637
FDU15,OUT018,579.9697613662374
FDT47,OUT013,1631.4778803652132
FDI53,OUT019,471.6592911460875
FDR59,OUT018,3524.3508626318976
FDD53,OUT035,625.4627098156066
FDY51,OUT017,3463.552024379126
FDT04,OUT049,578.5846618577852
FDU51,OUT049,2941.8649977342534
FDG14,OUT035,2505.9198020360827
NCU06,OUT045,3924.039714254515
DRG25,OUT046,3245.356724218291
DRH49,OUT035,1256.7190456268227
FDN15,OUT035,2229.1188786662033
FDL43,OUT018,1002.903659911708
NCT18,OUT049,3193.7688739969794
NCB31,OUT013,4154.443968104015
FDK57,OUT035,1988.5856408933214
FDY04,OUT019,471.6592911460875
NCP54,OUT046,2001.838192420362
FDF41,OUT013,4011.8451057055913
FDM01,OUT045,1654.6904021343212
FDW03,OUT045,1654.6904021343212
FDF28,OUT045,2029.9496074287968
FDY37,OUT017,2271.786811517004
FDQ03,OUT017,4014.322913588593
FDP51,OUT027,3221.5288068090927
FDJ40,OUT017,1925.31908727565
FDC32,OUT049,1464.6600697860297
DRI49,OUT027,2210.6511260838824
NCW54,OUT017,828.6983874519806
FDF09,OUT017,565.3321103307449
FDP45,OUT018,3505.017965653494
DRJ23,OUT018,2959.4469916596836
FDS59,OUT017,1911.10229555763
FDY08,OUT046,2271.8882353210474
FDX16,OUT049,2490.344698141981
FDY16,OUT018,2937.160495807284
FDK32,OUT035,2517.109024045892
FDQ22,OUT013,628.3141411721904
NCC31,OUT018,2179.2533616242695
FDG58,OUT049,2504.297622447241
DRF48,OUT013,3182.4317078299755
DRH36,OUT049,1144.4306916223914
NCR30,OUT035,1240.1442109823383
FDB03,OUT019,591.4626756249429
FDZ28,OUT027,3333.230836069797
FDR35,OUT017,3201.8638443349673
DRD15,OUT027,6078.348745736635
FDJ33,OUT019,230.00787772883427
FDA56,OUT010,186.1939551337107
FDP56,OUT046,785.2938260828114
NCT30,OUT046,785.2938260828114
FDK15,OUT017,1613.3264355988454
FDH44,OUT018,2195.900464138577
FDV01,OUT013,2481.3601911624514
DRG03,OUT017,2464.5558355006074
FDG50,OUT027,2423.5949139642207
FDR16,OUT010,569.259352547776
FDZ60,OUT046,1560.3104406110965
DRG03,OUT045,2463.208746396084
FDS56,OUT018,3645.6843364300903
FDU33,OUT045,802.3181563455914
DRD27,OUT035,1615.0069162025327
FDW22,OUT046,3878.784406337306
DRA24,OUT045,2591.507759238054
FDF38,OUT049,630.3918788924427
FDX48,OUT013,2481.3601911624514
FDS58,OUT018,2257.167982931155
FDC32,OUT046,1464.6600697860297
NCQ29,OUT045,4198.246636386379
DRK39,OUT018,1035.3757668779003
NCS38,OUT017,1940.7439876782942
DRO47,OUT013,1929.3786273168582
DRG27,OUT027,1135.2933060342355
FDC57,OUT027,5241.559592169111
FDS55,OUT046,2490.344698141981
NCJ06,OUT018,1692.0939450071744
FDO01,OUT019,215.79108601081384
NCM55,OUT045,3255.938687545831
FDC52,OUT049,2493.1084004374316
FDQ15,OUT045,1267.2913857997937
NCT30,OUT027,1331.5062986449798
NCR42,OUT027,1000.0554095268731
FDD28,OUT035,977.0814296863305
FDQ34,OUT049,1640.7957788439062
FDZ12,OUT027,3544.17518512454
DRE13,OUT019,189.1879788707747
NCN07,OUT019,437.1283130770489
FDM28,OUT035,2885.559097430696
FDI10,OUT017,2914.9976354203786
FDQ25,OUT013,2913.233679381849
FDA38,OUT010,592.6302023952367
DRI13,OUT049,3304.7486815932643
FDY20,OUT027,2448.911291097135
NCZ53,OUT035,3149.440991982657
NCM31,OUT013,2465.726786253504
DRB01,OUT017,3179.5802764733917
DRF37,OUT046,4068.9808444772198
NCF42,OUT049,2874.9771341031574
FDF16,OUT018,2180.600450728793
FDB41,OUT013,779.1056345764835
FDR34,OUT013,3930.9869660716436
FDR15,OUT018,2180.336583316033
NCV42,OUT019,222.2213586226776
FDW51,OUT035,3887.8224197259165
FDU36,OUT017,1615.0069162025327
FDX60,OUT049,1240.860451395046
FDY03,OUT035,1967.8911624957495
FDW55,OUT045,4145.997208552495
FDT01,OUT010,595.841494119644
FDG58,OUT013,2493.8965022767843
FDK21,OUT017,4144.79817287024
NCS41,OUT019,601.6155509954676
FDS10,OUT045,2884.0597695532506
NCT53,OUT046,2483.0527372823794
FDJ28,OUT018,2831.228574311916
FDX44,OUT045,1451.407518258989
FDT20,OUT018,571.3090880779248
FDO44,OUT017,1883.9551207401746
NCX17,OUT049,3957.285675395814
FDY01,OUT017,1969.5716430994369
FDJ12,OUT027,5691.907002655864
DRK35,OUT018,575.7568327021088
FDD47,OUT019,367.6228625224942
NCM53,OUT035,1615.0069162025327
FDO45,OUT013,1469.5589630253567
NCM42,OUT010,155.03137151410147
FDE04,OUT046,2890.2771475129407
NCI30,OUT027,6297.443484253158
FDZ19,OUT013,2876.485100241487
FDW57,OUT013,2903.7105421970637
FDA25,OUT013,1633.1583609689005
FDT22,OUT046,990.3339812133709
FDP51,OUT013,1992.520293941669
FDD48,OUT027,3162.587568179172
FDY39,OUT035,3311.303995040436
FDO48,OUT010,604.6397572542849
FDD23,OUT027,5178.067996971632
DRN35,OUT027,1093.3923692204523
FDT01,OUT035,3369.1321378088314
FDC20,OUT010,50.835657555172475
DRJ35,OUT035,1058.6333082921687
FDB32,OUT046,1464.6600697860297
FDL24,OUT046,2923.6347995523056
NCV42,OUT035,1940.7439876782942
FDZ46,OUT046,1897.2076722672155
FDC15,OUT013,2466.060177752668
FDD08,OUT019,-24.640991443004168
FDY50,OUT049,1452.1237586716968
FDD36,OUT013,1978.9007611355728
FDG57,OUT027,1331.5062986449798
FDL21,OUT018,575.5220167420534
FDN16,OUT027,2632.818278451859
FDJ09,OUT027,1331.5062986449798
FDS01,OUT010,342.0267358914748
FDV33,OUT017,4221.296145627839
DRE12,OUT017,1926.527195960274
FDR07,OUT013,1630.3946586734498
FDP48,OUT010,644.3503000485043
NCB55,OUT035,977.0814296863305
FDQ08,OUT013,1091.0015447765566
FDR34,OUT035,3979.4050217491204
FDO33,OUT046,1953.9965392053348
FDP13,OUT045,643.2032804910941
FDX12,OUT049,4049.16163112096
NCT06,OUT049,2903.6019913066775
FDR16,OUT019,577.9950201600266
FDE36,OUT046,2498.3527506921628
FDZ36,OUT049,3244.5187940964706
FDV13,OUT045,1480.2351736801315
NCZ17,OUT035,606.0258192039523
FDU56,OUT045,3204.350837324518
FDM09,OUT035,2914.9976354203786
FDV02,OUT017,2895.082234615481
FDS34,OUT018,1733.020241735468
FDA11,OUT049,1628.2594677295733
FDP09,OUT017,3780.869262009999
FDB29,OUT027,3187.9039453120863
FDT19,OUT017,2914.9976354203786
DRH15,OUT017,693.2609299705039
FDY38,OUT046,3865.0510196743726
FDF14,OUT027,3958.030829742778
FDN48,OUT010,138.85540219842233
FDQ12,OUT013,3923.1341774333087
NCJ43,OUT045,2873.633668884903
FDE17,OUT019,416.2106184348511
FDB05,OUT035,4144.79817287024
FDH10,OUT045,3175.057789588728
NCR06,OUT017,625.4627098156066
FDU32,OUT018,1692.0939450071744
FDD56,OUT049,2902.186233821727
FDO36,OUT018,2609.016639397681
FDH16,OUT010,151.3917133127552
FDX10,OUT018,515.3914172571917
FDZ37,OUT017,1480.2351736801315
FDU31,OUT010,593.0604396714996
DRC49,OUT049,2241.994915904882
FDL15,OUT045,2462.87535489692
FDN32,OUT019,580.1669852648893
DRH59,OUT027,2210.6511260838824
NCU29,OUT049,2477.808387027648
FDR37,OUT019,661.0561898551155
FDS14,OUT018,2229.3316584070385
FDU02,OUT027,6152.29986318036
FDJ08,OUT035,3175.057789588728
NCZ06,OUT045,4149.00919785769
FDO31,OUT049,1268.6967759191625
FDH31,OUT018,1405.6026896560193
FDS58,OUT017,2579.723631942994
NCA53,OUT027,1318.969987530647
FDF50,OUT046,3161.1425965166936
NCW42,OUT049,3849.4830519683924
NCQ17,OUT045,2463.208746396084
FDK51,OUT018,3637.8315477917554
NCW41,OUT010,439.240692532856
NCR29,OUT017,816.1620763376477
FDB08,OUT019,462.17812381764566
FDA40,OUT027,2268.439610182989
FDL14,OUT018,2244.6316718168223
FDB47,OUT046,3537.63701697777
FDO03,OUT035,3966.7380209419644
DRK13,OUT019,513.3069864295901
FDX13,OUT010,650.4761511532697
FDF52,OUT046,3193.7688739969794
FDT11,OUT013,3211.7330621988885
FDB08,OUT013,2541.211096764103
FDQ28,OUT018,2194.5533750340533
FDD29,OUT045,4144.79817287024
NCQ29,OUT027,6405.058219581647
NCO02,OUT013,1061.4847396487526
FDR56,OUT010,546.2711671914719
NCM54,OUT049,2019.950981435245
FDP51,OUT035,1967.8911624957495
FDT38,OUT013,1261.2509575870943
FDZ20,OUT018,3475.7166112845803
FDJ53,OUT013,1991.4370722499057
FDX13,OUT049,4071.096513229394
FDP58,OUT035,3676.752001223803
NCK31,OUT019,47.01998600760908
FDA35,OUT018,1694.8576473026249
FDV37,OUT018,2857.196698936334
NCO07,OUT027,5436.327692835232
FDA20,OUT045,3127.992426252079
FDZ59,OUT035,2935.162824711879
NCY17,OUT017,693.2609299705039
FDQ28,OUT035,2517.109024045892
FDV35,OUT017,2461.5282657923963
FDQ36,OUT013,584.3315636401312
FDD34,OUT018,2236.0491234400297
FDK51,OUT045,4405.549090165807
FDV31,OUT035,2873.633668884903
FDR04,OUT035,1627.5432273168656
FDR14,OUT049,829.4146278646881
DRC36,OUT010,375.5406052461997
FDE39,OUT019,184.0587641898344
FDP57,OUT049,1640.7957788439062
FDE57,OUT046,2256.2117076229024
NCN18,OUT046,1953.9965392053348
NCQ05,OUT018,2168.06413961446
FDW47,OUT035,1974.3688491753012
FDV46,OUT035,2243.3356703842232
NCP29,OUT045,1060.3137888958563
FDE09,OUT018,1660.9313613875652
NCU06,OUT027,6130.851297449783
FDT19,OUT010,306.9172685698029
DRF15,OUT017,2464.5558355006074
DRI51,OUT013,2897.9336659720657
NCX54,OUT013,1630.3946586734498
DRE01,OUT013,3997.7648489409166
NCB07,OUT045,3175.057789588728
FDU50,OUT035,1969.5716430994369
FDG40,OUT035,536.5734947462113
FDW10,OUT018,2577.1419729987556
FDX51,OUT013,3258.798425535538
NCP17,OUT045,1060.3137888958563
FDP21,OUT035,3183.357733746684
FDL04,OUT045,1627.5432273168656
FDV23,OUT013,1977.2202805318855
FDF24,OUT046,1256.1604648048296
FDH56,OUT027,3187.9039453120863
FDB51,OUT049,1073.5663404228967
FDI58,OUT027,2632.818278451859
FDR20,OUT013,779.1056345764835
FDC51,OUT018,1694.8576473026249
FDB16,OUT027,2243.1232330500748
FDE40,OUT049,1088.8663538326803
NCM17,OUT035,671.8113912535739
FDU56,OUT035,3204.350837324518
FDS32,OUT019,466.26860391649143
FDX02,OUT049,3869.4778308797167
FDT39,OUT027,3969.130415157672
FDE35,OUT017,844.7584775237804
NCI42,OUT019,671.550127090461
DRL23,OUT046,1626.5789871258862
FDA10,OUT046,2001.838192420362
FDA11,OUT013,1617.858347559117
NCM06,OUT046,2488.9976090374576
NCT05,OUT035,4170.457763588269
NCQ02,OUT010,593.6003799490124
NCY06,OUT049,2019.950981435245
FDY56,OUT035,3939.1820698796514
FDL02,OUT035,1656.3708827380083
NCI06,OUT035,2885.559097430696
FDQ14,OUT045,2464.5558355006074
FDQ12,OUT017,3945.488279985093
FDP36,OUT046,776.9704436326072
FDK21,OUT027,6351.609756065509
FDO40,OUT045,2477.0921466149402
NCK54,OUT019,222.2213586226776
FDY09,OUT018,2589.0674015445484
NCW30,OUT049,4081.6478452843758
NCC55,OUT027,1028.8140251114066
FDE58,OUT018,1717.7202283256847
FDR39,OUT013,3258.790118902414
FDU28,OUT049,3223.070228365892
FDH08,OUT017,3924.039714254515
FDG35,OUT045,2966.5854856416913
FDG22,OUT049,554.0389749373803
FDC34,OUT035,2579.723631942994
FDP15,OUT018,3467.2606354648747
FDK34,OUT010,515.5259717952581
FDU45,OUT035,1982.1079542137695
FDQ04,OUT027,1088.9446245962683
FDX22,OUT018,3245.5013062735934
FDB45,OUT017,1627.5432273168656
NCH43,OUT027,5482.216689891709
DRE60,OUT046,3899.617115370451
FDD17,OUT027,6178.43619009641
NCM54,OUT017,2006.6984299082044
NCH55,OUT013,2009.5498612647887
NCT06,OUT017,2482.3364968696715
FDA48,OUT027,5768.453082688278
FDY58,OUT027,6130.851297449783
FDO25,OUT045,3802.317827740577
FDN50,OUT045,1671.9027520284735
FDH35,OUT035,2499.939470246073
FDK09,OUT045,3924.039714254515
FDO16,OUT013,1273.7872687014271
FDW11,OUT045,1058.6333082921687
FDU47,OUT027,3555.2747705394336
NCQ42,OUT010,204.3067441485939
FDK55,OUT027,2421.914433360533
FDN08,OUT049,1969.2965526151183
FDT57,OUT045,3971.624606901143
FDJ12,OUT018,3255.1396851279887
DRL59,OUT017,814.4815957339601
NCN53,OUT046,590.5197551464591
FDO51,OUT010,46.72047869846301
FDK56,OUT017,3127.992426252079
FDY12,OUT035,846.4389581274679
FDU15,OUT035,660.187336229611
FDQ19,OUT046,4027.7130653903814
DRF15,OUT045,2463.208746396084
DRE25,OUT019,147.57604176519158
FDK57,OUT018,1692.0939450071744
