Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU43,OUT019,558.47
FDE24,OUT019,389.37558
FDK50,OUT049,2623.6133
FDG31,OUT045,1071.6841
FDC60,OUT045,1423.0251
FDL36,OUT013,1398.2971
FDP21,OUT013,3126.6482
FDW16,OUT045,1423.0251
FDX02,OUT017,3712.0608
FDQ58,OUT027,3839.8284
FDT51,OUT046,1799.4633
FDD59,OUT049,1306.9806
NCM42,OUT018,1470.0562
FDA57,OUT018,488.06436
FDZ48,OUT035,1830.3735
FDE46,OUT045,2448.773
NCZ30,OUT019,411.92212
FDB56,OUT017,3146.4683
FDA25,OUT027,2656.5054
FDD20,OUT013,2027.4093
FDL25,OUT013,1485.8778
NCO18,OUT049,2857.2412
FDJ45,OUT017,688.9018
FDR12,OUT035,2732.3691
NCF19,OUT010,34.82748
FDK25,OUT046,2733.7986
NCR17,OUT046,1895.107
FDC52,OUT046,2466.3555
NCA54,OUT017,2956.1394
FDR45,OUT010,675.5515
NCM19,OUT049,1895.107
FDF39,OUT027,5900.4863
FDX23,OUT049,1539.1437
FDD58,OUT027,2675.5564
FDX28,OUT013,1649.3027
NCD31,OUT013,2604.0745
FDU57,OUT018,2231.4336
FDI27,OUT046,817.7691
NCM42,OUT046,1669.5717
FDD32,OUT027,2277.7258
FDI34,OUT013,3862.7166
NCM29,OUT049,2113.0732
FDG46,OUT018,1651.1099
DRC01,OUT010,42.800526
FDB15,OUT027,5888.015
NCA17,OUT027,3744.69
FDF10,OUT046,2470.6997
FDR26,OUT027,4691.2007
FDI02,OUT049,1837.7638
NCM54,OUT010,375.1588
FDF14,OUT013,2442.3293
FDJ33,OUT010,391.78784
FDM20,OUT035,3839.7332
FDC03,OUT027,5212.675
NCX05,OUT046,1910.9553
NCM41,OUT027,2522.7583
NCU29,OUT010,381.4709
FDQ59,OUT017,1357.5426
FDH46,OUT010,300.8527
FDH09,OUT013,799.0644
NCD06,OUT045,817.64404
FDC15,OUT035,2460.4263
DRD37,OUT027,1184.7375
FDT28,OUT027,3817.3306
FDR28,OUT027,4187.099
FDT38,OUT017,1369.7817
FDV34,OUT027,2131.0933
FDY52,OUT035,1040.8728
FDB34,OUT013,1351.2024
DRL23,OUT018,1453.4816
DRB24,OUT046,2462.4426
FDJ50,OUT046,933.13605
FDQ49,OUT035,2476.3152
FDP20,OUT035,2044.3248
FDV19,OUT027,4138.892
NCR54,OUT045,3133.9485
FDO09,OUT010,569.744
FDS57,OUT018,1919.0098
FDN10,OUT049,1876.7377
FDV23,OUT049,2064.6821
FDY28,OUT049,3449.387
DRG51,OUT013,2606.2888
FDD45,OUT019,345.90823
NCL18,OUT027,5327.2705
NCM29,OUT013,2094.1418
FDF17,OUT027,5287.237
FDE22,OUT017,2619.3826
FDQ22,OUT017,684.85614
FDS01,OUT013,2918.2378
FDW35,OUT027,1105.7931
FDJ33,OUT046,2058.3586
NCF54,OUT035,2863.2556
FDE09,OUT013,1677.9502
NCE06,OUT045,2619.3826
DRH49,OUT049,1295.7601
FDY43,OUT045,2714.2659
NCT05,OUT017,4026.299
FDZ34,OUT045,3136.1628
FDL38,OUT017,1375.9305
FDZ31,OUT017,3146.4683
FDR14,OUT035,932.7836
NCN54,OUT049,1301.4186
NCC42,OUT027,3247.6226
FDK08,OUT017,1607.2113
FDP59,OUT013,1651.2914
FDV22,OUT035,2559.7722
FDD33,OUT035,3759.0122
DRE60,OUT027,6029.6367
FDK52,OUT046,3804.5195
FDA02,OUT017,2480.9258
FDM56,OUT049,1696.2684
FDE57,OUT035,2150.8708
FDM32,OUT045,1416.8763
NCQ30,OUT027,3191.106
FDQ27,OUT027,2650.6724
FDT60,OUT027,3136.7605
FDU43,OUT049,3889.9495
NCO55,OUT035,1669.2194
FDG02,OUT045,3136.1628
FDJ28,OUT013,3122.6218
FDP40,OUT045,1837.9983
FDJ38,OUT045,3148.6826
NCC54,OUT017,3892.6538
NCZ41,OUT046,2064.6821
FDK38,OUT019,399.26062
FDU52,OUT013,2445.1182
FDC40,OUT046,1281.4082
NCR30,OUT017,1173.2168
NCN18,OUT017,1830.3735
FDB50,OUT035,1301.0663
FDG04,OUT013,3122.6218
FDR26,OUT035,2857.4392
NCT17,OUT018,2886.6648
FDX35,OUT027,5871.9565
FDS12,OUT046,2063.0115
NCZ29,OUT027,3152.04
FDB38,OUT010,410.31754
FDP12,OUT013,670.9736
FDP22,OUT046,840.70123
FDS26,OUT018,3732.4873
FDR52,OUT046,3151.8792
DRJ13,OUT046,2623.6133
FDU48,OUT027,3236.0925
FDE29,OUT035,998.23944
NCT29,OUT049,2035.0333
DRK37,OUT018,2886.6648
FDK55,OUT046,1370.134
FDR07,OUT046,1539.1437
FDO21,OUT027,5783.5425
FDK46,OUT049,4258.155
FDB12,OUT045,1675.3682
FDT31,OUT027,4983.014
FDJ33,OUT045,2056.9285
FDC26,OUT027,2810.7378
NCQ02,OUT045,3133.9485
FDP08,OUT010,506.91583
FDB11,OUT027,5666.0693
FDV55,OUT013,2450.93
FDW20,OUT049,2035.0333
NCJ18,OUT019,382.94904
FDC41,OUT018,972.7619
FDE14,OUT027,2655.1682
FDG35,OUT013,2824.2446
FDF45,OUT035,938.0365
FDS19,OUT027,2258.0754
FDS58,OUT019,424.6801
FDA26,OUT017,3539.4053
FDM32,OUT049,1370.134
FDL45,OUT046,2064.6821
FDZ55,OUT049,2596.273
FDY37,OUT049,2164.904
FDO46,OUT046,3151.8792
FDQ60,OUT046,1959.6747
FDA19,OUT018,1879.6493
FDL15,OUT046,2462.4426
FDM10,OUT018,3154.542
NCL05,OUT017,717.2753
DRK49,OUT010,-39.601505
NCE18,OUT027,6247.3633
FDG40,OUT049,685.20856
DRI59,OUT045,3705.74
FDK28,OUT035,4026.8257
NCD06,OUT019,46.793606
FDO11,OUT019,722.6786
FDK27,OUT046,1919.5702
FDT43,OUT027,1426.4071
FDD38,OUT018,1452.3937
FDA16,OUT049,3511.179
FDL14,OUT027,3801.3616
NCM17,OUT049,717.62775
FDD20,OUT045,2044.3248
FDA40,OUT045,1401.3066
FDL43,OUT045,1301.0663
FDV15,OUT045,1669.2194
FDE52,OUT046,1422.7906
NCL17,OUT010,366.8419
NCJ31,OUT045,3892.6538
FDR60,OUT045,1301.0663
NCA18,OUT035,1893.091
FDS21,OUT027,1856.1942
FDW09,OUT035,1307.2151
FDL26,OUT035,2460.4263
FDS47,OUT018,1201.1388
FDC39,OUT046,3514.3433
FDT51,OUT035,1799.6978
FDK40,OUT035,3979.3738
NCG19,OUT045,3864.1592
FDZ07,OUT046,1006.10657
FDF08,OUT027,2517.0415
FDO04,OUT013,914.204
FDK41,OUT018,1125.5343
FDP15,OUT049,4029.8835
NCD43,OUT018,1443.3594
NCP18,OUT013,2438.0732
FDZ51,OUT046,1509.7202
DRH13,OUT035,1684.7241
FDF38,OUT045,721.7142
NCI43,OUT045,817.64404
FDM38,OUT027,1662.6495
FDS03,OUT013,1053.1047
DRJ47,OUT017,2860.0693
FDT50,OUT010,277.053
FDV02,OUT046,2867.4863
NCG18,OUT017,1669.2194
FDW52,OUT046,2632.8867
FDS40,OUT035,684.85614
FDN31,OUT017,3133.9485
FDA37,OUT045,2040.3374
FDA15,OUT046,4027.2153
FDL39,OUT046,2976.2844
FDJ53,OUT045,2033.0172
FDX22,OUT013,3562.254
NCZ42,OUT045,3900.469
FDD56,OUT027,4651.9277
FDD40,OUT017,3148.6826
FDS50,OUT013,3542.5476
NCN14,OUT013,3129.578
FDT15,OUT013,3149.5693
NCS18,OUT027,2701.7168
NCO26,OUT010,356.59402
FDF58,OUT018,772.3802
NCB19,OUT013,1351.2024
FDH26,OUT017,2163.4746
DRB24,OUT027,3757.1504
FDA49,OUT018,1154.0441
FDB32,OUT045,1533.8976
FDI36,OUT017,3159.4624
NCA17,OUT010,381.4709
FDH22,OUT013,2027.4093
NCM26,OUT018,2238.688
FDT15,OUT027,5128.2046
FDB16,OUT018,1154.0441
NCP54,OUT027,3213.6567
FDJ36,OUT013,1651.2914
FDO28,OUT045,1953.3221
FDU09,OUT013,914.8554
FDF29,OUT017,2073.5989
FDY08,OUT013,2135.1775
DRJ59,OUT018,473.16455
FDT23,OUT027,2206.6472
FDU15,OUT018,472.0769
FDT47,OUT013,1520.8634
FDI53,OUT019,425.42938
FDR59,OUT018,3749.0608
FDD53,OUT035,713.9236
FDY51,OUT017,3526.8855
FDT04,OUT049,711.37103
FDU51,OUT049,2871.3884
FDG14,OUT035,2489.4927
NCU06,OUT045,3882.3435
DRG25,OUT046,3142.1606
DRH49,OUT035,1351.3938
FDN15,OUT035,2122.6216
FDL43,OUT018,1059.7565
NCT18,OUT049,3160.653
NCB31,OUT013,4048.4194
FDK57,OUT035,1898.779
FDY04,OUT019,425.42938
NCP54,OUT046,2035.0333
FDF41,OUT013,3903.0637
FDM01,OUT045,1675.3682
FDW03,OUT045,1675.3682
FDF28,OUT045,2031.7856
FDY37,OUT017,2163.4746
FDQ03,OUT017,3772.9783
FDP51,OUT027,3009.1035
FDJ40,OUT017,1799.6978
FDC32,OUT049,1504.1582
DRI49,OUT027,2207.352
NCW54,OUT017,932.7836
FDF09,OUT017,684.85614
FDP45,OUT018,3791.3296
DRJ23,OUT018,2886.6648
FDS59,OUT017,1799.6978
FDY08,OUT046,2136.6548
FDX16,OUT049,2455.3977
FDY16,OUT018,2876.6157
FDK32,OUT035,2487.6248
FDQ22,OUT013,692.43896
NCC31,OUT018,2224.2083
FDG58,OUT049,2477.7446
DRF48,OUT013,3124.8362
DRH36,OUT049,1162.9961
NCR30,OUT035,1198.6215
FDB03,OUT019,511.1206
FDZ28,OUT027,3232.7803
FDR35,OUT017,3103.122
DRD15,OUT027,6014.0493
FDJ33,OUT019,407.087
FDA56,OUT010,370.27936
FDP56,OUT046,817.99646
NCT30,OUT046,817.99646
FDK15,OUT017,1664.3129
FDH44,OUT018,2227.1775
FDV01,OUT013,2452.5137
DRG03,OUT017,2448.773
FDG50,OUT027,2439.7595
FDR16,OUT010,514.3574
FDZ60,OUT046,1669.5717
DRG03,OUT045,2460.4263
FDS56,OUT018,3871.9453
FDU33,OUT045,808.6171
DRD27,OUT035,1609.8075
FDW22,OUT046,3682.449
DRA24,OUT045,2637.4858
FDF38,OUT049,718.5748
FDX48,OUT013,2452.5137
FDS58,OUT018,2362.4329
FDC32,OUT046,1504.1582
NCQ29,OUT045,4073.9426
DRK39,OUT018,1135.6564
NCS38,OUT017,1893.091
DRO47,OUT013,1811.7942
DRG27,OUT027,1101.6787
FDC57,OUT027,5428.057
FDS55,OUT046,2455.3977
NCJ06,OUT018,1709.7548
FDO01,OUT019,394.3727
NCM55,OUT045,3136.1628
FDC52,OUT049,2466.3555
FDQ15,OUT045,1301.5566
NCT30,OUT027,1426.4071
NCR42,OUT027,1146.157
FDD28,OUT035,931.88763
FDQ34,OUT049,1669.5717
FDZ12,OUT027,3246.706
DRE13,OUT019,271.88306
NCN07,OUT019,390.69217
FDM28,OUT035,2956.1394
FDI10,OUT017,2870.3748
FDQ25,OUT013,2764.8757
FDA38,OUT010,682.64716
DRI13,OUT049,3463.096
FDY20,OUT027,2517.0415
NCZ53,OUT035,3136.1628
NCM31,OUT013,2446.186
DRB01,OUT017,3136.1628
DRF37,OUT046,4044.3977
NCF42,OUT049,2857.2412
FDF16,OUT018,2221.521
FDB41,OUT013,799.7158
FDR34,OUT013,3843.6438
FDR15,OUT018,2244.3445
NCV42,OUT019,372.7293
FDW51,OUT035,3464.479
FDU36,OUT017,1538.7914
FDX60,OUT049,1321.0688
FDY03,OUT035,1900.7157
FDW55,OUT045,3810.1794
FDT01,OUT010,450.371
FDG58,OUT013,2452.5137
FDK21,OUT017,4171.0366
NCS41,OUT019,544.2501
FDS10,OUT045,3115.2769
NCT53,OUT046,2619.799
FDJ28,OUT018,2874.3284
FDX44,OUT045,1369.7817
FDT20,OUT018,485.1594
FDO44,OUT017,1696.5294
NCX17,OUT049,3965.495
FDY01,OUT017,1909.646
FDJ12,OUT027,5587.0356
DRK35,OUT018,473.16455
FDD47,OUT019,338.61414
NCM53,OUT035,1669.2194
FDO45,OUT013,1351.8536
NCM42,OUT010,314.658
FDE04,OUT046,2945.2808
NCI30,OUT027,5999.73
FDZ19,OUT013,2841.3516
FDW57,OUT013,2913.0845
FDA25,OUT013,1651.2914
FDT22,OUT046,949.84576
FDP51,OUT013,1865.064
FDD48,OUT027,2948.7268
FDY39,OUT035,3169.3894
FDO48,OUT010,749.1466
FDD23,OUT027,5111.821
DRN35,OUT027,1077.4196
FDT01,OUT035,3453.1846
FDC20,OUT010,119.03019
DRJ35,OUT035,1000.1921
FDB32,OUT046,1520.99
FDL24,OUT046,2861.3455
NCV42,OUT035,1859.5635
FDZ46,OUT046,1696.2684
FDC15,OUT013,2445.1182
FDD08,OUT019,-51.288403
FDY50,OUT049,1417.2286
FDD36,OUT013,1880.1444
FDG57,OUT027,1426.4071
FDL21,OUT018,486.9767
FDN16,OUT027,2700.7642
FDJ09,OUT027,1274.0159
FDS01,OUT010,506.52332
FDV33,OUT017,4095.7302
DRE12,OUT017,1893.091
FDR07,OUT013,1520.2122
FDP48,OUT010,518.75305
NCB55,OUT035,931.88763
FDQ08,OUT013,969.8599
FDR34,OUT035,3873.3179
FDO33,OUT046,1845.7933
FDP13,OUT045,718.8092
FDX12,OUT049,3897.515
NCT06,OUT049,2703.792
FDR16,OUT019,535.5927
FDE36,OUT046,2630.847
FDZ36,OUT049,3154.0935
FDV13,OUT045,1395.2726
NCZ17,OUT035,688.9018
FDU56,OUT045,3154.6553
FDM09,OUT035,2870.3748
FDV02,OUT017,2865.47
FDS34,OUT018,1651.1099
FDA11,OUT049,1534.2499
FDP09,OUT017,3569.7761
FDB29,OUT027,3027.4846
FDT19,OUT017,2875.7754
DRH15,OUT017,719.316
FDY38,OUT046,3728.4968
FDF14,OUT027,3745.1948
FDN48,OUT010,282.894
FDQ12,OUT013,3860.9045
NCJ43,OUT045,2863.2556
FDE17,OUT019,393.99313
FDB05,OUT035,4171.0366
FDH10,OUT045,3133.9485
NCR06,OUT017,713.9236
FDU32,OUT018,1801.609
FDD56,OUT049,2859.131
FDO36,OUT018,2705.3342
FDH16,OUT010,262.01334
FDX10,OUT018,457.90918
FDZ37,OUT017,1395.2726
FDU31,OUT010,523.80896
DRC49,OUT049,2152.8872
FDL15,OUT045,2448.773
FDN32,OUT019,524.56287
DRH59,OUT027,2001.7917
NCU29,OUT049,2455.3977
FDR37,OUT019,540.9605
FDS14,OUT018,2307.3137
FDU02,OUT027,6025.5225
FDJ08,OUT035,3133.9485
NCZ06,OUT045,4013.8857
FDO31,OUT049,1326.6309
FDH31,OUT018,1451.0565
FDS58,OUT017,2610.1455
NCA53,OUT027,1349.5094
FDF50,OUT046,3085.1802
NCW42,OUT049,3670.516
NCQ17,OUT045,2456.0686
FDK51,OUT018,3900.374
NCW41,OUT010,412.76126
NCR29,OUT017,932.7836
FDB08,OUT019,417.71454
FDA40,OUT027,2415.1047
FDL14,OUT018,2320.5652
FDB47,OUT046,3539.2407
FDO03,OUT035,3862.245
DRK13,OUT019,367.69922
FDX13,OUT010,647.0935
FDF52,OUT046,3160.653
FDT11,OUT013,3128.8625
FDB08,OUT013,2578.9485
FDQ28,OUT018,2234.2224
FDD29,OUT045,3952.0518
NCQ29,OUT027,5966.525
NCO02,OUT013,1053.1047
FDR56,OUT010,506.91583
NCM54,OUT049,2046.341
FDP51,OUT035,1916.564
FDT38,OUT013,1351.2024
FDZ20,OUT018,3711.3337
FDJ53,OUT013,1966.4669
FDX13,OUT049,4049.629
FDP58,OUT035,3524.6711
NCK31,OUT019,72.639404
FDA35,OUT018,1819.5289
FDV37,OUT018,2866.968
NCO07,OUT027,5382.4404
FDA20,OUT045,3133.9485
FDZ59,OUT035,2732.3691
NCY17,OUT017,726.1165
FDQ28,OUT035,2490.3528
FDV35,OUT017,2460.4263
FDQ36,OUT013,670.9736
FDD34,OUT018,2389.707
FDK51,OUT045,4241.651
FDV31,OUT035,2833.312
FDR04,OUT035,1538.7914
FDR14,OUT049,933.13605
DRC36,OUT010,482.29126
FDE39,OUT019,417.45242
FDP57,OUT049,1669.5717
FDE57,OUT046,2152.8872
NCN18,OUT046,1792.4253
NCQ05,OUT018,2235.8992
FDW47,OUT035,1937.2554
FDV46,OUT035,2111.057
NCP29,OUT045,1051.3108
FDE09,OUT018,1566.2131
NCU06,OUT027,6164.374
FDT19,OUT010,346.74478
DRF15,OUT017,2443.2854
DRI51,OUT013,2701.172
NCX54,OUT013,1650.6401
DRE01,OUT013,3895.444
NCB07,OUT045,3133.9485
FDU50,OUT035,1900.7157
FDG40,OUT035,684.85614
FDW10,OUT018,2601.5132
FDX51,OUT013,3128.8625
NCP17,OUT045,1071.6841
FDP21,OUT035,3146.4683
FDL04,OUT045,1669.2194
FDV23,OUT013,2010.8184
FDF24,OUT046,1326.6309
FDH56,OUT027,3027.4846
FDB51,OUT049,998.59186
FDI58,OUT027,2623.4363
FDR20,OUT013,799.7158
FDC51,OUT018,1808.8187
FDB16,OUT027,2337.8237
FDE40,OUT049,1004.15393
NCM17,OUT035,717.2753
FDU56,OUT035,3133.9485
FDS32,OUT019,383.9201
FDX02,OUT049,3678.0815
FDT39,OUT027,3774.174
FDE35,OUT017,938.9325
NCI42,OUT019,655.6167
DRL23,OUT046,1669.5717
FDA10,OUT046,2035.0333
FDA11,OUT013,1515.3184
NCM06,OUT046,2462.4426
NCT05,OUT035,4015.5725
NCQ02,OUT010,506.77313
NCY06,OUT049,2113.0732
FDY56,OUT035,3716.0454
FDL02,OUT035,1675.3682
NCI06,OUT035,2898.6104
FDQ14,OUT045,2457.6375
FDQ12,OUT017,3849.7253
FDP36,OUT046,823.55853
FDK21,OUT027,6247.3633
FDO40,OUT045,2453.3813
NCK54,OUT019,357.62198
FDY09,OUT018,2623.426
NCW30,OUT049,4258.155
NCC55,OUT027,1146.157
FDE58,OUT018,1648.8616
FDR39,OUT013,3129.578
FDU28,OUT049,3151.8792
FDH08,OUT017,3847.511
FDG35,OUT045,2871.3938
FDG22,OUT049,690.7706
FDC34,OUT035,2542.7568
FDP15,OUT018,3708.779
FDK34,OUT010,675.5515
FDU45,OUT035,1900.7157
FDQ04,OUT027,1173.7635
FDX22,OUT018,3280.0437
FDB45,OUT017,1669.2194
NCH43,OUT027,5511.3784
DRE60,OUT046,3678.0815
FDD17,OUT027,6097.654
NCM54,OUT017,2062.6658
NCH55,OUT013,2044.079
NCT06,OUT017,2611.3142
FDA48,OUT027,5670.159
FDY58,OUT027,6151.087
FDO25,OUT045,3571.9905
FDN50,OUT045,1540.0464
FDH35,OUT035,2617.7827
FDK09,OUT045,3843.642
FDO16,OUT013,1332.8145
FDW11,OUT045,1071.6841
FDU47,OUT027,3259.7515
NCQ42,OUT010,375.1588
FDK55,OUT027,2443.8733
FDN08,OUT049,1902.145
FDT57,OUT045,3758.2441
FDJ12,OUT018,3276.0728
DRL59,OUT017,834.78674
NCN53,OUT046,689.2542
FDO51,OUT010,-37.47675
FDK56,OUT017,3133.9485
FDY12,OUT035,897.25055
FDU15,OUT035,695.05066
FDQ19,OUT046,3889.9495
DRF15,OUT045,2460.4263
DRE25,OUT019,302.2912
FDK57,OUT018,1672.9191
FDD33,OUT010,689.60095
FDR34,OUT027,6168.134
FDU04,OUT045,2033.0172
FDE35,OUT019,163.73654
NCD31,OUT035,2619.3826
FDJ56,OUT035,1664.3129
NCU53,OUT046,2619.799
FDD39,OUT035,3440.6648
NCU17,OUT019,329.3921
FDJ20,OUT046,2052.478
NCW41,OUT018,2324.3293
FDL52,OUT035,717.1675
FDS39,OUT035,2150.8708
DRJ47,OUT045,2858.874
FDP13,OUT010,-0.52254605
DRK39,OUT010,259.59457
FDF28,OUT010,376.09207
FDB09,OUT045,2062.6658
FDM51,OUT046,1606.9768
DRM49,OUT018,579.3951
DRF23,OUT013,2820.2183
DRH01,OUT035,2865.47
FDH12,OUT027,2624.8198
FDA28,OUT019,407.087
FDW37,OUT018,1201.1388
FDF02,OUT046,1669.5717
DRL37,OUT046,717.62775
NCF43,OUT046,2152.8872
FDH08,OUT010,702.9245
FDR34,OUT019,700.84906
NCK19,OUT049,3142.1606
NCD55,OUT018,489.7744
FDT27,OUT049,3728.4968
FDQ57,OUT045,2453.3813
FDA47,OUT035,2637.4858
DRG15,OUT027,1778.9116
FDE05,OUT018,2238.833
FDN46,OUT046,1673.7964
FDX27,OUT027,2554.4438
FDT51,OUT045,1799.6978
FDU33,OUT013,699.74615
FDJ16,OUT027,1750.0496
FDD20,OUT019,398.087
FDT36,OUT049,689.2542
DRF15,OUT027,3730.338
FDN52,OUT010,289.07822
FDC22,OUT027,5428.057
FDX15,OUT045,2586.452
FDT13,OUT013,3124.8362
FDU04,OUT017,2033.0172
FDU31,OUT019,556.54016
FDW59,OUT027,2341.9375
NCO29,OUT046,2615.545
FDL15,OUT035,2443.2854
FDI41,OUT049,2482.3552
FDQ48,OUT049,1600.4479
DRI39,OUT013,914.204
FDI08,OUT013,4075.165
FDC21,OUT049,1799.4633
FDF58,OUT035,1040.8728
FDS08,OUT010,490.9641
FDE47,OUT045,2027.7339
NCP18,OUT019,386.7633
NCR41,OUT013,1520.2122
FDA27,OUT013,4028.961
FDA43,OUT035,3133.9485
FDA49,OUT045,1369.7817
NCE55,OUT018,2646.835
DRM49,OUT027,1224.6138
FDF22,OUT027,5487.9507
FDQ15,OUT018,1078.5824
NCS54,OUT017,2856.6597
NCY05,OUT013,670.32214
FDR45,OUT046,3878.0166
FDK57,OUT049,2035.0333
FDF41,OUT010,746.85815
FDV21,OUT046,2064.6821
FDD51,OUT046,804.4623
FDF33,OUT046,1696.2684
FDA38,OUT046,3966.8167
FDR56,OUT045,3146.4683
NCN41,OUT017,2033.0172
FDC60,OUT027,2422.0535
FDB47,OUT045,3540.237
DRH01,OUT013,2843.566
FDW08,OUT046,1669.5717
FDF38,OUT027,1128.75
FDY32,OUT017,2619.3826
FDG34,OUT049,1701.8304
FDG47,OUT019,710.1524
NCF18,OUT035,3133.9485
FDL39,OUT019,546.0506
NCH55,OUT035,2062.6658
DRJ35,OUT049,998.59186
FDS44,OUT035,3912.9888
DRE01,OUT018,3571.1626
FDY39,OUT013,3133.6042
FDY32,OUT018,2389.707
FDR33,OUT027,2983.7915
NCP50,OUT049,1321.0688
FDZ47,OUT018,1321.966
FDU57,OUT049,2466.3555
FDY44,OUT013,3126.6482
DRH59,OUT018,957.47925
FDB03,OUT027,6038.0083
FDY46,OUT045,3133.9485
FDM39,OUT045,2857.4392
FDY36,OUT035,1177.5521
NCM55,OUT035,3140.9045
FDJ50,OUT010,113.26973
DRL60,OUT013,2442.3293
NCJ54,OUT049,3802.2957
FDX59,OUT017,688.9018
FDI07,OUT013,3186.3333
DRF51,OUT010,8.39015
FDM14,OUT017,1695.9161
FDP21,OUT045,3146.4683
FDE40,OUT035,1077.8329
FDE05,OUT035,2469.2703
FDM13,OUT027,3240.2063
FDC34,OUT027,3933.1375
NCI55,OUT018,1787.7739
NCE43,OUT018,2482.4668
FDW58,OUT018,1443.3594
FDG60,OUT045,3977.9465
FDV31,OUT017,2833.312
FDR47,OUT013,3124.8362
FDM60,OUT019,-20.408897
NCF06,OUT018,3746.2544
NCN26,OUT027,3025.1245
FDQ59,OUT049,1375.696
FDF09,OUT046,685.20856
NCS06,OUT017,4223.9243
FDT44,OUT046,1883.0613
FDI19,OUT017,3902.4878
FDT22,OUT017,987.78815
NCF54,OUT027,4636.446
DRG25,OUT045,3136.1628
FDB59,OUT017,3144.7283
FDQ37,OUT017,3136.1628
FDP56,OUT035,817.64404
FDW44,OUT035,2875.7754
FDJ26,OUT010,521.4531
FDU43,OUT018,3426.4885
FDW33,OUT045,1669.2194
NCX53,OUT027,3246.706
FDN56,OUT010,387.7852
DRF15,OUT049,2445.3018
FDO33,OUT017,1893.091
FDZ39,OUT010,310.079
NCJ19,OUT017,932.7836
FDU01,OUT035,3148.6826
FDT12,OUT035,3718.2598
NCM18,OUT018,774.3328
FDP19,OUT017,2060.995
NCR42,OUT049,685.20856
FDN10,OUT046,1883.0613
FDG44,OUT017,932.7836
FDQ10,OUT046,2859.8713
DRH13,OUT049,1669.5717
FDT52,OUT013,3907.09
FDM56,OUT045,1792.073
NCO43,OUT010,308.65762
NCV29,OUT035,2857.4392
NCF06,OUT013,4095.9944
FDO50,OUT035,1446.8453
FDT59,OUT013,3860.9045
FDX40,OUT027,1146.157
FDE50,OUT017,3148.6826
FDX51,OUT017,3159.4624
NCD30,OUT018,1312.9315
FDK15,OUT013,1649.3027
FDL12,OUT045,1004.3883
FDK46,OUT017,4077.3042
DRH49,OUT010,254.24905
FDQ57,OUT046,2455.3977
FDY59,OUT017,1503.8059
FDO09,OUT018,3736.7244
NCG30,OUT035,2062.6658
FDM09,OUT017,2730.1548
NCN17,OUT027,2623.4827
NCS42,OUT013,1398.2971
FDD02,OUT019,383.3811
FDE34,OUT013,3143.3286
FDU38,OUT045,3136.1628
FDB33,OUT046,2536.479
NCJ29,OUT017,1369.7817
FDZ27,OUT035,817.64404
FDI40,OUT013,1583.1344
FDG22,OUT013,666.9279
FDT51,OUT017,1799.6978
FDF20,OUT018,2852.3442
FDV50,OUT035,2033.0172
FDT02,OUT049,689.2542
DRC49,OUT017,2466.238
FDF26,OUT049,2466.3555
FDV52,OUT035,1887.477
FDX59,OUT049,689.2542
FDV25,OUT035,3705.74
FDW23,OUT027,1097.0636
FDE53,OUT018,1443.3594
FDA19,OUT017,2111.057
FDH22,OUT046,2064.6821
NCO41,OUT013,1520.2122
FDX12,OUT017,3905.1736
FDF17,OUT013,3133.4016
FDS11,OUT045,3718.2598
FDR51,OUT035,2473.5264
FDT49,OUT010,351.95435
FDC56,OUT013,1961.4384
FDR13,OUT027,2981.8887
FDQ60,OUT035,1990.9574
FDN38,OUT049,4054.4875
NCL29,OUT013,2519.1545
FDO13,OUT027,4106.294
FDE26,OUT018,2239.7559
FDA31,OUT010,481.6491
FDX14,OUT035,1177.5521
FDA34,OUT045,2858.874
FDF26,OUT013,2481.3416
FDE38,OUT045,2716.4802
DRI11,OUT046,1895.107
FDQ60,OUT027,2942.1497
FDL21,OUT027,1172.7041
DRC12,OUT027,5318.7876
FDC47,OUT046,3808.3884
FDE57,OUT045,2091.9714
FDT14,OUT045,1990.9574
NCZ53,OUT046,3142.1606
FDE28,OUT018,3526.574
FDR19,OUT035,2476.182
NCF54,OUT019,492.8428
FDZ08,OUT046,1326.6309
NCJ05,OUT018,2238.688
FDF59,OUT046,2064.6821
NCO05,OUT035,1667.8821
FDW24,OUT018,601.9067
NCX42,OUT018,2456.2058
NCA53,OUT035,817.64404
FDI45,OUT019,491.40805
FDG46,OUT046,1886.5002
FDM20,OUT010,675.5515
FDW11,OUT010,138.92305
FDX08,OUT035,2907.0742
NCK17,OUT035,715.5653
FDK32,OUT018,2247.4
NCA42,OUT035,2594.2566
DRI01,OUT035,2860.0693
NCL55,OUT049,3990.0017
DRE25,OUT018,1318.16
FDD14,OUT017,3156.8696
FDB10,OUT046,3863.862
DRN11,OUT035,2466.238
FDP38,OUT018,601.9067
NCA30,OUT017,3133.9485
FDT15,OUT017,3148.6826
NCP55,OUT018,717.04626
FDF12,OUT035,2453.3813
FDM21,OUT018,3699.1836
FDX56,OUT035,3540.6445
FDF10,OUT017,2480.9258
FDT32,OUT045,3146.4683
FDM51,OUT018,1451.0565
NCR50,OUT018,2228.566
FDI19,OUT049,3885.582
FDX21,OUT017,1669.2194
FDR31,OUT035,2480.9258
FDY02,OUT013,4059.3457
NCA29,OUT045,2857.855
NCX17,OUT046,3813.7185
FDM12,OUT045,3148.6826
FDI53,OUT027,4129.9146
